,Date,Hour,Import Grid (EUR/kWh),normal consumption,smart consumption,YearMonth,Year,cost/kWh normal,cost/kWh smart,YearMonthC,Days
342,2022-11-24,16:00:00,0.263,,,2022-11,2022,,,2022-11,325
343,2022-11-24,15:00:00,0.2999,,,2022-11,2022,,,2022-11,325
344,2022-11-24,14:00:00,0.26,,,2022-11,2022,,,2022-11,325
345,2022-11-24,13:00:00,0.26697,,,2022-11,2022,,,2022-11,325
346,2022-11-24,12:00:00,0.263,,15.780000000000001,2022-11,2022,,0.263,2022-11,325
347,2022-11-24,11:00:00,0.2899,,,2022-11,2022,,,2022-11,325
348,2022-11-24,10:00:00,0.29502,,,2022-11,2022,,,2022-11,325
349,2022-11-24,09:00:00,0.29494,,,2022-11,2022,,,2022-11,325
350,2022-11-24,08:00:00,0.29991,17.9946,,2022-11,2022,0.29990999999999995,,2022-11,325
351,2022-11-23,20:00:00,0.1636399999999999,,,2022-11,2022,,,2022-11,324
352,2022-11-23,19:00:00,0.219,,,2022-11,2022,,,2022-11,324
353,2022-11-23,18:00:00,0.21897,,,2022-11,2022,,,2022-11,324
354,2022-11-23,17:00:00,0.224,,,2022-11,2022,,,2022-11,324
355,2022-11-23,16:00:00,0.20632,,,2022-11,2022,,,2022-11,324
356,2022-11-23,15:00:00,0.18668,,,2022-11,2022,,,2022-11,324
357,2022-11-23,14:00:00,0.18008,,,2022-11,2022,,,2022-11,324
358,2022-11-23,13:00:00,0.16511,,,2022-11,2022,,,2022-11,324
359,2022-11-23,12:00:00,0.16643,,9.9858,2022-11,2022,,0.16643,2022-11,324
360,2022-11-23,11:00:00,0.17242,,,2022-11,2022,,,2022-11,324
361,2022-11-23,10:00:00,0.19741,,,2022-11,2022,,,2022-11,324
362,2022-11-23,09:00:00,0.22995,,,2022-11,2022,,,2022-11,324
363,2022-11-23,08:00:00,0.26855,16.113,,2022-11,2022,0.26855,,2022-11,324
364,2022-11-22,20:00:00,0.2542,,,2022-11,2022,,,2022-11,323
365,2022-11-22,19:00:00,0.2815299999999999,,,2022-11,2022,,,2022-11,323
366,2022-11-22,18:00:00,0.2949,,,2022-11,2022,,,2022-11,323
367,2022-11-22,17:00:00,0.28496,,,2022-11,2022,,,2022-11,323
368,2022-11-22,16:00:00,0.25561,,,2022-11,2022,,,2022-11,323
369,2022-11-22,15:00:00,0.26,,,2022-11,2022,,,2022-11,323
370,2022-11-22,14:00:00,0.2589599999999999,,,2022-11,2022,,,2022-11,323
371,2022-11-22,13:00:00,0.25176,,,2022-11,2022,,,2022-11,323
372,2022-11-22,12:00:00,0.2453199999999999,,,2022-11,2022,,,2022-11,323
373,2022-11-22,11:00:00,0.24458,,,2022-11,2022,,,2022-11,323
374,2022-11-22,10:00:00,0.2422,,,2022-11,2022,,,2022-11,323
375,2022-11-22,09:00:00,0.2369,,14.214,2022-11,2022,,0.2369,2022-11,323
376,2022-11-22,08:00:00,0.24897,14.9382,,2022-11,2022,0.24897,,2022-11,323
377,2022-11-21,20:00:00,0.25171,,,2022-11,2022,,,2022-11,322
378,2022-11-21,19:00:00,0.2211,,,2022-11,2022,,,2022-11,322
379,2022-11-21,18:00:00,0.31541,,,2022-11,2022,,,2022-11,322
380,2022-11-21,17:00:00,0.28195,,,2022-11,2022,,,2022-11,322
381,2022-11-21,16:00:00,0.2266,,,2022-11,2022,,,2022-11,322
382,2022-11-21,15:00:00,0.246,,,2022-11,2022,,,2022-11,322
383,2022-11-21,14:00:00,0.2147,,,2022-11,2022,,,2022-11,322
384,2022-11-21,13:00:00,0.21762,,,2022-11,2022,,,2022-11,322
385,2022-11-21,12:00:00,0.21797,,13.078199999999999,2022-11,2022,,0.21796999999999997,2022-11,322
386,2022-11-21,11:00:00,0.2484,,,2022-11,2022,,,2022-11,322
387,2022-11-21,10:00:00,0.26,,,2022-11,2022,,,2022-11,322
388,2022-11-21,09:00:00,0.28566,,,2022-11,2022,,,2022-11,322
389,2022-11-21,08:00:00,0.32405,19.443,,2022-11,2022,0.32405,,2022-11,322
390,2022-11-18,20:00:00,0.185,,,2022-11,2022,,,2022-11,319
391,2022-11-18,19:00:00,0.19,,,2022-11,2022,,,2022-11,319
392,2022-11-18,18:00:00,0.242,,,2022-11,2022,,,2022-11,319
393,2022-11-18,17:00:00,0.3499,,,2022-11,2022,,,2022-11,319
394,2022-11-18,16:00:00,0.2613,,,2022-11,2022,,,2022-11,319
395,2022-11-18,15:00:00,0.25,,,2022-11,2022,,,2022-11,319
396,2022-11-18,14:00:00,0.2263,,,2022-11,2022,,,2022-11,319
397,2022-11-18,13:00:00,0.19565,,,2022-11,2022,,,2022-11,319
398,2022-11-18,12:00:00,0.19737,,11.8422,2022-11,2022,,0.19737,2022-11,319
399,2022-11-18,11:00:00,0.22643,,,2022-11,2022,,,2022-11,319
400,2022-11-18,10:00:00,0.226,,,2022-11,2022,,,2022-11,319
401,2022-11-18,09:00:00,0.236,,,2022-11,2022,,,2022-11,319
402,2022-11-18,08:00:00,0.25,15.0,,2022-11,2022,0.25,,2022-11,319
403,2022-11-17,20:00:00,0.195,,,2022-11,2022,,,2022-11,318
404,2022-11-17,19:00:00,0.232,,,2022-11,2022,,,2022-11,318
405,2022-11-17,18:00:00,0.3,,,2022-11,2022,,,2022-11,318
406,2022-11-17,17:00:00,0.29473,,,2022-11,2022,,,2022-11,318
407,2022-11-17,16:00:00,0.1799,,,2022-11,2022,,,2022-11,318
408,2022-11-17,15:00:00,0.1795,,,2022-11,2022,,,2022-11,318
409,2022-11-17,14:00:00,0.18,,,2022-11,2022,,,2022-11,318
410,2022-11-17,13:00:00,0.165,,,2022-11,2022,,,2022-11,318
411,2022-11-17,12:00:00,0.1705,,10.23,2022-11,2022,,0.1705,2022-11,318
412,2022-11-17,11:00:00,0.1799,,,2022-11,2022,,,2022-11,318
413,2022-11-17,10:00:00,0.2055,,,2022-11,2022,,,2022-11,318
414,2022-11-17,09:00:00,0.2618,,,2022-11,2022,,,2022-11,318
415,2022-11-17,08:00:00,0.223,13.38,,2022-11,2022,0.223,,2022-11,318
416,2022-11-16,20:00:00,0.1541999999999999,,,2022-11,2022,,,2022-11,317
417,2022-11-16,19:00:00,0.20207,,,2022-11,2022,,,2022-11,317
418,2022-11-16,18:00:00,0.26486,,,2022-11,2022,,,2022-11,317
419,2022-11-16,17:00:00,0.27746,,,2022-11,2022,,,2022-11,317
420,2022-11-16,16:00:00,0.2361,,,2022-11,2022,,,2022-11,317
421,2022-11-16,15:00:00,0.22058,,,2022-11,2022,,,2022-11,317
422,2022-11-16,14:00:00,0.20107,,,2022-11,2022,,,2022-11,317
423,2022-11-16,13:00:00,0.174,,,2022-11,2022,,,2022-11,317
424,2022-11-16,12:00:00,0.16682,,,2022-11,2022,,,2022-11,317
425,2022-11-16,11:00:00,0.16378,,9.8268,2022-11,2022,,0.16378,2022-11,317
426,2022-11-16,10:00:00,0.17442,,,2022-11,2022,,,2022-11,317
427,2022-11-16,09:00:00,0.2154,,,2022-11,2022,,,2022-11,317
428,2022-11-16,08:00:00,0.28794,17.2764,,2022-11,2022,0.28794,,2022-11,317
429,2022-11-15,20:00:00,0.17498,,,2022-11,2022,,,2022-11,316
430,2022-11-15,19:00:00,0.21493,,,2022-11,2022,,,2022-11,316
431,2022-11-15,18:00:00,0.2150099999999999,,,2022-11,2022,,,2022-11,316
432,2022-11-15,17:00:00,0.2216699999999999,,,2022-11,2022,,,2022-11,316
433,2022-11-15,16:00:00,0.21735,,,2022-11,2022,,,2022-11,316
434,2022-11-15,15:00:00,0.22299,,,2022-11,2022,,,2022-11,316
435,2022-11-15,14:00:00,0.22216,,,2022-11,2022,,,2022-11,316
436,2022-11-15,13:00:00,0.20565,,,2022-11,2022,,,2022-11,316
437,2022-11-15,12:00:00,0.18983,,11.3898,2022-11,2022,,0.18983,2022-11,316
438,2022-11-15,11:00:00,0.19868,,,2022-11,2022,,,2022-11,316
439,2022-11-15,10:00:00,0.2001,,,2022-11,2022,,,2022-11,316
440,2022-11-15,09:00:00,0.21,,,2022-11,2022,,,2022-11,316
441,2022-11-15,08:00:00,0.2214,13.284,,2022-11,2022,0.2214,,2022-11,316
442,2022-11-14,20:00:00,0.1753,,,2022-11,2022,,,2022-11,315
443,2022-11-14,19:00:00,0.19794,,,2022-11,2022,,,2022-11,315
444,2022-11-14,18:00:00,0.2703899999999999,,,2022-11,2022,,,2022-11,315
445,2022-11-14,17:00:00,0.25418,,,2022-11,2022,,,2022-11,315
446,2022-11-14,16:00:00,0.21315,,,2022-11,2022,,,2022-11,315
447,2022-11-14,15:00:00,0.2128499999999999,,,2022-11,2022,,,2022-11,315
448,2022-11-14,14:00:00,0.20732,,,2022-11,2022,,,2022-11,315
449,2022-11-14,13:00:00,0.1751,,,2022-11,2022,,,2022-11,315
450,2022-11-14,12:00:00,0.15866,,9.5196,2022-11,2022,,0.15866,2022-11,315
451,2022-11-14,11:00:00,0.16812,,,2022-11,2022,,,2022-11,315
452,2022-11-14,10:00:00,0.1747,,,2022-11,2022,,,2022-11,315
453,2022-11-14,09:00:00,0.19257,,,2022-11,2022,,,2022-11,315
454,2022-11-14,08:00:00,0.2246999999999999,13.482,,2022-11,2022,0.22469999999999998,,2022-11,315
455,2022-11-11,20:00:00,0.15728,,,2022-11,2022,,,2022-11,312
456,2022-11-11,19:00:00,0.17812,,,2022-11,2022,,,2022-11,312
457,2022-11-11,18:00:00,0.20737,,,2022-11,2022,,,2022-11,312
458,2022-11-11,17:00:00,0.2118799999999999,,,2022-11,2022,,,2022-11,312
459,2022-11-11,16:00:00,0.18788,,,2022-11,2022,,,2022-11,312
460,2022-11-11,15:00:00,0.1778,,,2022-11,2022,,,2022-11,312
461,2022-11-11,14:00:00,0.13297,,,2022-11,2022,,,2022-11,312
462,2022-11-11,13:00:00,0.1056,,,2022-11,2022,,,2022-11,312
463,2022-11-11,12:00:00,0.0949,,5.694,2022-11,2022,,0.0949,2022-11,312
464,2022-11-11,11:00:00,0.10346,,,2022-11,2022,,,2022-11,312
465,2022-11-11,10:00:00,0.1113199999999999,,,2022-11,2022,,,2022-11,312
466,2022-11-11,09:00:00,0.12552,,,2022-11,2022,,,2022-11,312
467,2022-11-11,08:00:00,0.15023,9.0138,,2022-11,2022,0.15023,,2022-11,312
468,2022-11-10,20:00:00,0.13523,,,2022-11,2022,,,2022-11,311
469,2022-11-10,19:00:00,0.17516,,,2022-11,2022,,,2022-11,311
470,2022-11-10,18:00:00,0.19755,,,2022-11,2022,,,2022-11,311
471,2022-11-10,17:00:00,0.1956399999999999,,,2022-11,2022,,,2022-11,311
472,2022-11-10,16:00:00,0.1833,,,2022-11,2022,,,2022-11,311
473,2022-11-10,15:00:00,0.15292,,,2022-11,2022,,,2022-11,311
474,2022-11-10,14:00:00,0.11292,,,2022-11,2022,,,2022-11,311
475,2022-11-10,13:00:00,0.08831,,,2022-11,2022,,,2022-11,311
476,2022-11-10,12:00:00,0.08072,,4.8432,2022-11,2022,,0.08072,2022-11,311
477,2022-11-10,11:00:00,0.08749,,,2022-11,2022,,,2022-11,311
478,2022-11-10,10:00:00,0.10577,,,2022-11,2022,,,2022-11,311
479,2022-11-10,09:00:00,0.15516,,,2022-11,2022,,,2022-11,311
480,2022-11-10,08:00:00,0.19912,11.9472,,2022-11,2022,0.19912000000000002,,2022-11,311
481,2022-11-09,20:00:00,0.1490999999999999,,,2022-11,2022,,,2022-11,310
482,2022-11-09,19:00:00,0.17096,,,2022-11,2022,,,2022-11,310
483,2022-11-09,18:00:00,0.2004,,,2022-11,2022,,,2022-11,310
484,2022-11-09,17:00:00,0.19294,,,2022-11,2022,,,2022-11,310
485,2022-11-09,16:00:00,0.15906,,,2022-11,2022,,,2022-11,310
486,2022-11-09,15:00:00,0.1490699999999999,,,2022-11,2022,,,2022-11,310
487,2022-11-09,14:00:00,0.1434,,,2022-11,2022,,,2022-11,310
488,2022-11-09,13:00:00,0.11819,,,2022-11,2022,,,2022-11,310
489,2022-11-09,12:00:00,0.1072,,6.432,2022-11,2022,,0.1072,2022-11,310
490,2022-11-09,11:00:00,0.1128,,,2022-11,2022,,,2022-11,310
491,2022-11-09,10:00:00,0.12913,,,2022-11,2022,,,2022-11,310
492,2022-11-09,09:00:00,0.1472,,,2022-11,2022,,,2022-11,310
493,2022-11-09,08:00:00,0.1599,9.594,,2022-11,2022,0.1599,,2022-11,310
494,2022-11-08,20:00:00,0.118,,,2022-11,2022,,,2022-11,309
495,2022-11-08,19:00:00,0.126,,,2022-11,2022,,,2022-11,309
496,2022-11-08,18:00:00,0.1577299999999999,,,2022-11,2022,,,2022-11,309
497,2022-11-08,17:00:00,0.13951,,,2022-11,2022,,,2022-11,309
498,2022-11-08,16:00:00,0.12067,,,2022-11,2022,,,2022-11,309
499,2022-11-08,15:00:00,0.12103,,,2022-11,2022,,,2022-11,309
500,2022-11-08,14:00:00,0.0934599999999999,,,2022-11,2022,,,2022-11,309
501,2022-11-08,13:00:00,0.09123,,,2022-11,2022,,,2022-11,309
502,2022-11-08,12:00:00,0.07535,,4.521,2022-11,2022,,0.07535,2022-11,309
503,2022-11-08,11:00:00,0.07927,,,2022-11,2022,,,2022-11,309
504,2022-11-08,10:00:00,0.0814,,,2022-11,2022,,,2022-11,309
505,2022-11-08,09:00:00,0.1001,,,2022-11,2022,,,2022-11,309
506,2022-11-08,08:00:00,0.13552,8.1312,,2022-11,2022,0.13552,,2022-11,309
507,2022-11-07,20:00:00,0.1253,,,2022-11,2022,,,2022-11,308
508,2022-11-07,19:00:00,0.13569,,,2022-11,2022,,,2022-11,308
509,2022-11-07,18:00:00,0.1573899999999999,,,2022-11,2022,,,2022-11,308
510,2022-11-07,17:00:00,0.16056,,,2022-11,2022,,,2022-11,308
511,2022-11-07,16:00:00,0.15,,,2022-11,2022,,,2022-11,308
512,2022-11-07,15:00:00,0.15161,,,2022-11,2022,,,2022-11,308
513,2022-11-07,14:00:00,0.142,,,2022-11,2022,,,2022-11,308
514,2022-11-07,13:00:00,0.1455,,,2022-11,2022,,,2022-11,308
515,2022-11-07,12:00:00,0.1316999999999999,,7.901999999999994,2022-11,2022,,0.1316999999999999,2022-11,308
516,2022-11-07,11:00:00,0.1399,,,2022-11,2022,,,2022-11,308
517,2022-11-07,10:00:00,0.1455,,,2022-11,2022,,,2022-11,308
518,2022-11-07,09:00:00,0.1499,,,2022-11,2022,,,2022-11,308
519,2022-11-07,08:00:00,0.1326999999999999,7.962,,2022-11,2022,0.13269999999999998,,2022-11,308
520,2022-11-04,20:00:00,0.19558,,,2022-11,2022,,,2022-11,305
521,2022-11-04,19:00:00,0.21774,,,2022-11,2022,,,2022-11,305
522,2022-11-04,18:00:00,0.24055,,,2022-11,2022,,,2022-11,305
523,2022-11-04,17:00:00,0.23999,,,2022-11,2022,,,2022-11,305
524,2022-11-04,16:00:00,0.1755,,,2022-11,2022,,,2022-11,305
525,2022-11-04,15:00:00,0.183,,,2022-11,2022,,,2022-11,305
526,2022-11-04,14:00:00,0.1533,,,2022-11,2022,,,2022-11,305
527,2022-11-04,13:00:00,0.1890099999999999,,,2022-11,2022,,,2022-11,305
528,2022-11-04,12:00:00,0.1716,,10.296,2022-11,2022,,0.1716,2022-11,305
529,2022-11-04,11:00:00,0.18,,,2022-11,2022,,,2022-11,305
530,2022-11-04,10:00:00,0.20496,,,2022-11,2022,,,2022-11,305
531,2022-11-04,09:00:00,0.2099,,,2022-11,2022,,,2022-11,305
532,2022-11-04,08:00:00,0.21515,12.909,,2022-11,2022,0.21515,,2022-11,305
533,2022-11-03,20:00:00,0.1261,,,2022-11,2022,,,2022-11,304
534,2022-11-03,19:00:00,0.12844,,,2022-11,2022,,,2022-11,304
535,2022-11-03,18:00:00,0.14442,,,2022-11,2022,,,2022-11,304
536,2022-11-03,17:00:00,0.13432,,,2022-11,2022,,,2022-11,304
537,2022-11-03,16:00:00,0.13101,,,2022-11,2022,,,2022-11,304
538,2022-11-03,15:00:00,0.1354,,,2022-11,2022,,,2022-11,304
539,2022-11-03,14:00:00,0.1105,,,2022-11,2022,,,2022-11,304
540,2022-11-03,13:00:00,0.12887,,,2022-11,2022,,,2022-11,304
541,2022-11-03,12:00:00,0.10396,,,2022-11,2022,,,2022-11,304
542,2022-11-03,11:00:00,0.10595,,,2022-11,2022,,,2022-11,304
543,2022-11-03,10:00:00,0.09415,,5.649,2022-11,2022,,0.09415,2022-11,304
544,2022-11-03,09:00:00,0.10551,,,2022-11,2022,,,2022-11,304
545,2022-11-03,08:00:00,0.1079,6.474,,2022-11,2022,0.10790000000000001,,2022-11,304
546,2022-11-02,20:00:00,0.09265,,,2022-11,2022,,,2022-11,303
547,2022-11-02,19:00:00,0.10475,,,2022-11,2022,,,2022-11,303
548,2022-11-02,18:00:00,0.1382,,,2022-11,2022,,,2022-11,303
549,2022-11-02,17:00:00,0.14553,,,2022-11,2022,,,2022-11,303
550,2022-11-02,16:00:00,0.0999,,,2022-11,2022,,,2022-11,303
551,2022-11-02,15:00:00,0.09379,,,2022-11,2022,,,2022-11,303
552,2022-11-02,14:00:00,0.07592,,,2022-11,2022,,,2022-11,303
553,2022-11-02,13:00:00,0.0571599999999999,,,2022-11,2022,,,2022-11,303
554,2022-11-02,12:00:00,0.0467299999999999,,2.8037999999999936,2022-11,2022,,0.0467299999999999,2022-11,303
555,2022-11-02,11:00:00,0.05,,,2022-11,2022,,,2022-11,303
556,2022-11-02,10:00:00,0.06642,,,2022-11,2022,,,2022-11,303
557,2022-11-02,09:00:00,0.09551,,,2022-11,2022,,,2022-11,303
558,2022-11-02,08:00:00,0.12344,7.4064,,2022-11,2022,0.12344,,2022-11,303
559,2022-11-01,20:00:00,0.0901,,,2022-11,2022,,,2022-11,302
560,2022-11-01,19:00:00,0.10636,,,2022-11,2022,,,2022-11,302
561,2022-11-01,18:00:00,0.12379,,,2022-11,2022,,,2022-11,302
562,2022-11-01,17:00:00,0.1117,,,2022-11,2022,,,2022-11,302
563,2022-11-01,16:00:00,0.08684,,,2022-11,2022,,,2022-11,302
564,2022-11-01,15:00:00,0.08,,,2022-11,2022,,,2022-11,302
565,2022-11-01,14:00:00,0.06889,,,2022-11,2022,,,2022-11,302
566,2022-11-01,13:00:00,0.04124,,,2022-11,2022,,,2022-11,302
567,2022-11-01,12:00:00,0.03517,,2.1102,2022-11,2022,,0.03517,2022-11,302
568,2022-11-01,11:00:00,0.0489099999999999,,,2022-11,2022,,,2022-11,302
569,2022-11-01,10:00:00,0.05751,,,2022-11,2022,,,2022-11,302
570,2022-11-01,09:00:00,0.06765,,,2022-11,2022,,,2022-11,302
571,2022-11-01,08:00:00,0.08806,5.2836,,2022-11,2022,0.08806,,2022-11,302
572,2022-10-31,20:00:00,0.14717,,,2022-10,2022,,,2022-10,301
573,2022-10-31,19:00:00,0.16796,,,2022-10,2022,,,2022-10,301
574,2022-10-31,18:00:00,0.18286,,,2022-10,2022,,,2022-10,301
575,2022-10-31,17:00:00,0.192,,,2022-10,2022,,,2022-10,301
576,2022-10-31,16:00:00,0.17336,,,2022-10,2022,,,2022-10,301
577,2022-10-31,15:00:00,0.16915,,,2022-10,2022,,,2022-10,301
578,2022-10-31,14:00:00,0.155,,,2022-10,2022,,,2022-10,301
579,2022-10-31,13:00:00,0.14596,,,2022-10,2022,,,2022-10,301
580,2022-10-31,12:00:00,0.14196,,,2022-10,2022,,,2022-10,301
581,2022-10-31,11:00:00,0.14195,,8.517,2022-10,2022,,0.14195,2022-10,301
582,2022-10-31,10:00:00,0.14335,,,2022-10,2022,,,2022-10,301
583,2022-10-31,09:00:00,0.1533,,,2022-10,2022,,,2022-10,301
584,2022-10-31,08:00:00,0.168,10.08,,2022-10,2022,0.168,,2022-10,301
585,2022-10-28,20:00:00,0.1117099999999999,,,2022-10,2022,,,2022-10,298
586,2022-10-28,19:00:00,0.12698,,,2022-10,2022,,,2022-10,298
587,2022-10-28,18:00:00,0.12908,,,2022-10,2022,,,2022-10,298
588,2022-10-28,17:00:00,0.1199,,,2022-10,2022,,,2022-10,298
589,2022-10-28,16:00:00,0.0912699999999999,,,2022-10,2022,,,2022-10,298
590,2022-10-28,15:00:00,0.0765,,,2022-10,2022,,,2022-10,298
591,2022-10-28,14:00:00,0.08415,,,2022-10,2022,,,2022-10,298
592,2022-10-28,13:00:00,0.0832,,,2022-10,2022,,,2022-10,298
593,2022-10-28,12:00:00,0.0943,,5.6579999999999995,2022-10,2022,,0.0943,2022-10,298
594,2022-10-28,11:00:00,0.09868,,,2022-10,2022,,,2022-10,298
595,2022-10-28,10:00:00,0.1092099999999999,,,2022-10,2022,,,2022-10,298
596,2022-10-28,09:00:00,0.11984,,,2022-10,2022,,,2022-10,298
597,2022-10-28,08:00:00,0.13297,7.9782,,2022-10,2022,0.13297,,2022-10,298
598,2022-10-27,20:00:00,0.13182,,,2022-10,2022,,,2022-10,297
599,2022-10-27,19:00:00,0.1449399999999999,,,2022-10,2022,,,2022-10,297
600,2022-10-27,18:00:00,0.15791,,,2022-10,2022,,,2022-10,297
601,2022-10-27,17:00:00,0.15956,,,2022-10,2022,,,2022-10,297
602,2022-10-27,16:00:00,0.14056,,,2022-10,2022,,,2022-10,297
603,2022-10-27,15:00:00,0.11929,,,2022-10,2022,,,2022-10,297
604,2022-10-27,14:00:00,0.10323,,,2022-10,2022,,,2022-10,297
605,2022-10-27,13:00:00,0.0977,,,2022-10,2022,,,2022-10,297
606,2022-10-27,12:00:00,0.10206,,6.1236,2022-10,2022,,0.10206,2022-10,297
607,2022-10-27,11:00:00,0.11832,,,2022-10,2022,,,2022-10,297
608,2022-10-27,10:00:00,0.12554,,,2022-10,2022,,,2022-10,297
609,2022-10-27,09:00:00,0.1427,,,2022-10,2022,,,2022-10,297
610,2022-10-27,08:00:00,0.17725,10.635,,2022-10,2022,0.17725,,2022-10,297
611,2022-10-26,20:00:00,0.101,,,2022-10,2022,,,2022-10,296
612,2022-10-26,19:00:00,0.1099,,,2022-10,2022,,,2022-10,296
613,2022-10-26,18:00:00,0.12,,,2022-10,2022,,,2022-10,296
614,2022-10-26,17:00:00,0.13424,,,2022-10,2022,,,2022-10,296
615,2022-10-26,16:00:00,0.045,,,2022-10,2022,,,2022-10,296
616,2022-10-26,15:00:00,0.08676,,,2022-10,2022,,,2022-10,296
617,2022-10-26,14:00:00,0.07892,,,2022-10,2022,,,2022-10,296
618,2022-10-26,13:00:00,0.0872,,,2022-10,2022,,,2022-10,296
619,2022-10-26,12:00:00,0.08,,4.8,2022-10,2022,,0.08,2022-10,296
620,2022-10-26,11:00:00,0.08019,,,2022-10,2022,,,2022-10,296
621,2022-10-26,10:00:00,0.12355,,,2022-10,2022,,,2022-10,296
622,2022-10-26,09:00:00,0.13604,,,2022-10,2022,,,2022-10,296
623,2022-10-26,08:00:00,0.15205,9.123,,2022-10,2022,0.15205,,2022-10,296
624,2022-10-25,20:00:00,0.1499,,,2022-10,2022,,,2022-10,295
625,2022-10-25,19:00:00,0.18477,,,2022-10,2022,,,2022-10,295
626,2022-10-25,18:00:00,0.17855,,,2022-10,2022,,,2022-10,295
627,2022-10-25,17:00:00,0.15263,,,2022-10,2022,,,2022-10,295
628,2022-10-25,16:00:00,0.10169,,,2022-10,2022,,,2022-10,295
629,2022-10-25,15:00:00,0.08,,,2022-10,2022,,,2022-10,295
630,2022-10-25,14:00:00,0.07327,,,2022-10,2022,,,2022-10,295
631,2022-10-25,13:00:00,0.07417,,,2022-10,2022,,,2022-10,295
632,2022-10-25,12:00:00,0.09137,,5.482200000000001,2022-10,2022,,0.09137,2022-10,295
633,2022-10-25,11:00:00,0.095,,,2022-10,2022,,,2022-10,295
634,2022-10-25,10:00:00,0.09761,,,2022-10,2022,,,2022-10,295
635,2022-10-25,09:00:00,0.12344,,,2022-10,2022,,,2022-10,295
636,2022-10-25,08:00:00,0.108,6.48,,2022-10,2022,0.10800000000000001,,2022-10,295
637,2022-10-24,20:00:00,0.10689,,,2022-10,2022,,,2022-10,294
638,2022-10-24,19:00:00,0.12599,,,2022-10,2022,,,2022-10,294
639,2022-10-24,18:00:00,0.11622,,,2022-10,2022,,,2022-10,294
640,2022-10-24,17:00:00,0.1077,,,2022-10,2022,,,2022-10,294
641,2022-10-24,16:00:00,0.0825,,,2022-10,2022,,,2022-10,294
642,2022-10-24,15:00:00,0.07608,,,2022-10,2022,,,2022-10,294
643,2022-10-24,14:00:00,0.06812,,,2022-10,2022,,,2022-10,294
644,2022-10-24,13:00:00,0.066,,,2022-10,2022,,,2022-10,294
645,2022-10-24,12:00:00,0.06,,3.5999999999999996,2022-10,2022,,0.05999999999999999,2022-10,294
646,2022-10-24,11:00:00,0.075,,,2022-10,2022,,,2022-10,294
647,2022-10-24,10:00:00,0.09992,,,2022-10,2022,,,2022-10,294
648,2022-10-24,09:00:00,0.1089099999999999,,,2022-10,2022,,,2022-10,294
649,2022-10-24,08:00:00,0.1221,7.326,,2022-10,2022,0.1221,,2022-10,294
650,2022-10-21,20:00:00,0.12966,,,2022-10,2022,,,2022-10,291
651,2022-10-21,19:00:00,0.15737,,,2022-10,2022,,,2022-10,291
652,2022-10-21,18:00:00,0.19696,,,2022-10,2022,,,2022-10,291
653,2022-10-21,17:00:00,0.19605,,,2022-10,2022,,,2022-10,291
654,2022-10-21,16:00:00,0.1467,,,2022-10,2022,,,2022-10,291
655,2022-10-21,15:00:00,0.12517,,,2022-10,2022,,,2022-10,291
656,2022-10-21,14:00:00,0.11944,,,2022-10,2022,,,2022-10,291
657,2022-10-21,13:00:00,0.1299,,,2022-10,2022,,,2022-10,291
658,2022-10-21,12:00:00,0.13808,,8.2848,2022-10,2022,,0.13808,2022-10,291
659,2022-10-21,11:00:00,0.177,,,2022-10,2022,,,2022-10,291
660,2022-10-21,10:00:00,0.1800999999999999,,,2022-10,2022,,,2022-10,291
661,2022-10-21,09:00:00,0.1934799999999999,,,2022-10,2022,,,2022-10,291
662,2022-10-21,08:00:00,0.19277,11.5662,,2022-10,2022,0.19277,,2022-10,291
663,2022-10-20,20:00:00,0.16465,,,2022-10,2022,,,2022-10,290
664,2022-10-20,19:00:00,0.18308,,,2022-10,2022,,,2022-10,290
665,2022-10-20,18:00:00,0.17732,,,2022-10,2022,,,2022-10,290
666,2022-10-20,17:00:00,0.16828,,,2022-10,2022,,,2022-10,290
667,2022-10-20,16:00:00,0.1401,,,2022-10,2022,,,2022-10,290
668,2022-10-20,15:00:00,0.12894,,,2022-10,2022,,,2022-10,290
669,2022-10-20,14:00:00,0.12798,,,2022-10,2022,,,2022-10,290
670,2022-10-20,13:00:00,0.12966,,,2022-10,2022,,,2022-10,290
671,2022-10-20,12:00:00,0.1321999999999999,,7.931999999999994,2022-10,2022,,0.1321999999999999,2022-10,290
672,2022-10-20,11:00:00,0.14998,,,2022-10,2022,,,2022-10,290
673,2022-10-20,10:00:00,0.16693,,,2022-10,2022,,,2022-10,290
674,2022-10-20,09:00:00,0.16765,,,2022-10,2022,,,2022-10,290
675,2022-10-20,08:00:00,0.19581,11.7486,,2022-10,2022,0.19580999999999998,,2022-10,290
676,2022-10-19,20:00:00,0.1209,,,2022-10,2022,,,2022-10,289
677,2022-10-19,19:00:00,0.1383,,,2022-10,2022,,,2022-10,289
678,2022-10-19,18:00:00,0.1401,,,2022-10,2022,,,2022-10,289
679,2022-10-19,17:00:00,0.17423,,,2022-10,2022,,,2022-10,289
680,2022-10-19,16:00:00,0.11613,,,2022-10,2022,,,2022-10,289
681,2022-10-19,15:00:00,0.08,,,2022-10,2022,,,2022-10,289
682,2022-10-19,14:00:00,0.1118,,,2022-10,2022,,,2022-10,289
683,2022-10-19,13:00:00,0.0885,,,2022-10,2022,,,2022-10,289
684,2022-10-19,12:00:00,0.122,,,2022-10,2022,,,2022-10,289
